Id,DateTime,StatusCode,StatusDescription,HttpMethod,AbsoluteUri,PathInfo,RequestBody,RequestDto,UserAuthId,SessionId,IpAddress,ForwardedFor,Referer,Headers,FormData,Items,Session,ResponseDto,ErrorResponse,ExceptionSource,ExceptionData,RequestDuration,Meta
20,2019-07-03T07:58:01.585Z,200,OK,GET,http://localhost:51716/resource/UploadBatchAttachment,/resource/UploadBatchAttachment,,"{name:UploadBatchAttachment}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0164619S,
22,2019-07-03T07:58:01.59Z,200,OK,GET,http://localhost:51716/resource/UploadUnifiedData,/resource/UploadUnifiedData,,"{name:UploadUnifiedData}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0260522S,
23,2019-07-03T07:58:01.591Z,200,OK,GET,http://localhost:51716/resource/UploadAssignData,/resource/UploadAssignData,,"{name:UploadAssignData}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0263307S,
24,2019-07-03T08:30:07.348Z,200,OK,GET,http://localhost:51716/resources,/resources,,"{}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0089542S,
27,2019-07-03T08:30:07.432Z,200,OK,GET,http://localhost:51716/resource/UploadUnifiedData,/resource/UploadUnifiedData,,"{name:UploadUnifiedData}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0178899S,
26,2019-07-03T08:30:07.432Z,200,OK,GET,http://localhost:51716/resource/UploadAttachment,/resource/UploadAttachment,,"{name:UploadAttachment}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0213982S,
25,2019-07-03T08:30:07.432Z,200,OK,GET,http://localhost:51716/resource/UploadAssignData,/resource/UploadAssignData,,"{name:UploadAssignData}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0214499S,
28,2019-07-03T08:30:07.436Z,200,OK,GET,http://localhost:51716/resource/UploadBatchAttachment,/resource/UploadBatchAttachment,,"{name:UploadBatchAttachment}",,w3bSlTaZ12TMsPmY5E1E,::1,,http://localhost:51716/swagger-ui/,"{Connection:keep-alive,Accept:""application/json;charset=utf-8,*/*"",Accept-Encoding:""gzip, deflate, br"",Accept-Language:""zh-CN,zh;q=0.9"",Cookie:ss-pid=PkfTWmLvg8l6Dm1UuNGj; ASP.NET_SessionId=jxccy1no004dita0vfgbsfvi; .AspNet.ApplicationCookie=matjucXY-gSVq1i6CcBMfN3cg6-i3fe7IdVQvDSVwQ0IN42etzHz22AZtXTY9GswTO_qiPiqphkAzt6eqxSJ9KKgW7sERXc7RVToJNHQEkifnCYQzckqGYPxwL4cAkZnJPBnJfJNWkzEImaimbO-cBLIE8LZs_dMsLddPpLv0w_wv1oei7y3vc97WYOzA7Nyl8D3js7wXffUEC1rfrtwaR1mcvNDWQvzlxqgZ6BA89d8RLlw01V30FibqQZB96zAaJkuyUDeZzc952D8w-PYg_c77zfyNQCHlCKJaWGLPsmiFlAMEenWrjkBS2iQvZS-5BHKhcV09c4z7REwbekhfB6d9kveeMDOxBHjrv1XEuLPUG9FnsTnTp8HWXF6pVuKhcVMBDj5n3oxL3VoXw33srJFrJZuxGaLsFg6ochivgteHNaW2MvrGsL3aX-PFqOQwJsRkw4633DBiCZjTNy3GbVD2lTH42bVgH0YmLtiK4_bioKJwlaYYjqDiHZOUmvQg0G9NOLVBiXsLAFsZ0K0pA; ss-id=w3bSlTaZ12TMsPmY5E1E,Host:""localhost:51716"",Referer:""http://localhost:51716/swagger-ui/"",User-Agent:""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.100 Safari/537.36""}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0226232S,
29,2019-07-03T08:43:49.559Z,200,OK,POST,http://localhost:51716/UploadAssignData,/UploadAssignData,,"{AssignDatas:[{Table:t_pkpm_binaryReport,Data:""{
	                        'CUSTOMID': '26J109A',
	                        'STATIONID': '1910021',
	                        'QUESTIONPRIMARYKEY': '26J109A1900000000101',
	                        'SYSPRIMARYKEY': '26J109A1900000000352',
	                        'COLUMNNAME': 'JiXiangHeZai1',
	                        'ITEMTABLENAME': 'HNKY',
	                        'SAMPLENUM': '19Q031209-00199',
	                        'UNITCODE': '26J109A'
                        }""}]}",,A2zDpV3kFmqUoMx6dYwo,::1,,,"{Connection:Keep-Alive,Content-Length:565,Content-Type:application/json,Accept:application/json,Accept-Encoding:""gzip,deflate"",Expect:100-continue,Host:""localhost:51716"",User-Agent:ServiceStack .NET Client 5.50}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,ss-id:A2zDpV3kFmqUoMx6dYwo,ss-pid:UynVoZU53mgaf2ZctG5Y,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT4M14.3554801S,
30,2019-07-03T08:46:51.708Z,200,OK,POST,http://localhost:51716/UploadAssignData,/UploadAssignData,,"{AssignDatas:[{Table:t_pkpm_binaryReport,Data:""{
	                        'CUSTOMID': '26J109A',
	                        'STATIONID': '1910021',
	                        'QUESTIONPRIMARYKEY': '26J109A1900000000101',
	                        'SYSPRIMARYKEY': '26J109A1900000000352',
	                        'COLUMNNAME': 'JiXiangHeZai1',
	                        'ITEMTABLENAME': 'HNKY',
	                        'SAMPLENUM': '19Q031209-00199',
	                        'UNITCODE': '26J109A',
                            'FILEPATH': 'D:\\PKRUpload\\2701\\26J109A\\2019-06\\sa123.cll' 
                        }""}]}",,peBugA3Qrn86aMrOP7pQ,::1,,,"{Connection:Keep-Alive,Content-Length:671,Content-Type:application/json,Accept:application/json,Accept-Encoding:""gzip,deflate"",Expect:100-continue,Host:""localhost:51716"",User-Agent:ServiceStack .NET Client 5.50}","{}","{AspSessionIDManagerInitializeRequestCalled:True,__route:ServiceStack.Host.RestPath,ss-id:peBugA3Qrn86aMrOP7pQ,ss-pid:vm7WcIBbs5mLzJFZO6Xb,_requestDurationStopwatch:System.Diagnostics.Stopwatch,_logged:True}",,,,,,PT0.0129006S,
